serial,year,year_n,month,day,decade,team_ar,status,home_score,away_score,home_result,away_result,total_goals,result,tournament_ar,country_ar,home_group,away_group,home_random,away_random,team_txt,random,result_desc,home_team_ar,home_team_txt,away_team_ar,away_team_txt,size,team_a_ar,team_a_txt,team_b_ar,team_b_txt,result_desc_a,result_desc_b,score_a,score_b,result_a,result_b,random_a,random_b
1938,1990,0,2,4,10,كوستا ريكا,home_team,0,2,-2,2,2,-2,مباراة ودية,الولايات المتحدة,1,1,0.26455,0.98679,Costa_Rica,0.26455,loser,كوستا ريكا,Costa_Rica,أوروغواي,Uruguay,2,كوستا ريكا,Costa_Rica,أوروغواي,Uruguay,loser,winner,0,2,-2,2,0.26455,0.98679
1938,1990,0,2,4,10,أوروغواي,away_team,0,2,-2,2,2,2,مباراة ودية,الولايات المتحدة,1,1,0.26455,0.98679,Uruguay,0.98679,winner,كوستا ريكا,Costa_Rica,أوروغواي,Uruguay,2,أوروغواي,Uruguay,كوستا ريكا,Costa_Rica,winner,loser,2,0,2,-2,0.26455,0.98679
1939,1990,0,2,4,10,إيران,home_team,0,1,-1,1,1,-1,مباراة ودية,إيران,1,0,0.76873,0.62456,Iran,0.76873,loser,إيران,Iran,بولندا,Poland,1,إيران,Iran,بولندا,Poland,loser,winner,0,1,-1,1,0.76873,0.62456
1939,1990,0,2,4,10,بولندا,away_team,0,1,-1,1,1,1,مباراة ودية,إيران,1,0,0.76873,0.62456,Poland,0.62456,winner,إيران,Iran,بولندا,Poland,1,بولندا,Poland,إيران,Iran,winner,loser,1,0,1,-1,0.76873,0.62456
1940,1990,0,2,28,10,فرنسا,home_team,2,1,1,-1,3,1,مباراة ودية,فرنسا,0,1,0.63317,0.61445,France,0.63317,winner,فرنسا,France,ألمانيا,Germany,1,فرنسا,France,ألمانيا,Germany,winner,loser,2,1,1,-1,0.63317,0.61445
1940,1990,0,2,28,10,ألمانيا,away_team,2,1,1,-1,3,-1,مباراة ودية,فرنسا,0,1,0.63317,0.61445,Germany,0.61445,loser,فرنسا,France,ألمانيا,Germany,1,ألمانيا,Germany,فرنسا,France,loser,winner,1,2,-1,1,0.63317,0.61445
1941,1990,0,3,6,10,الكاميرون,home_team,0,2,-2,2,2,-2, كأس أمم أفريقيا,الجزائر,1,0,0.38121,0.33369,Cameroon,0.38121,loser,الكاميرون,Cameroon,السنغال,Senegal,2,الكاميرون,Cameroon,السنغال,Senegal,loser,winner,0,2,-2,2,0.38121,0.33369
1941,1990,0,3,6,10,السنغال,away_team,0,2,-2,2,2,2, كأس أمم أفريقيا,الجزائر,1,0,0.38121,0.33369,Senegal,0.33369,winner,الكاميرون,Cameroon,السنغال,Senegal,2,السنغال,Senegal,الكاميرون,Cameroon,winner,loser,2,0,2,-2,0.38121,0.33369
1942,1990,0,3,20,10,المكسيك,home_team,2,1,1,-1,3,1,مباراة ودية,الولايات المتحدة,1,1,0.73841,0.01845,Mexico,0.73841,winner,المكسيك,Mexico,أوروغواي,Uruguay,1,المكسيك,Mexico,أوروغواي,Uruguay,winner,loser,2,1,1,-1,0.73841,0.01845
1942,1990,0,3,20,10,أوروغواي,away_team,2,1,1,-1,3,-1,مباراة ودية,الولايات المتحدة,1,1,0.73841,0.01845,Uruguay,0.01845,loser,المكسيك,Mexico,أوروغواي,Uruguay,1,أوروغواي,Uruguay,المكسيك,Mexico,loser,winner,1,2,-1,1,0.73841,0.01845
1943,1990,0,3,28,10,إنجلترا,home_team,1,0,1,-1,1,1,مباراة ودية,إنجلترا,1,0,0.73715,0.18273,England,0.73715,winner,إنجلترا,England,البرازيل,Brazil,1,إنجلترا,England,البرازيل,Brazil,winner,loser,1,0,1,-1,0.73715,0.18273
1943,1990,0,3,28,10,البرازيل,away_team,1,0,1,-1,1,-1,مباراة ودية,إنجلترا,1,0,0.73715,0.18273,Brazil,0.18273,loser,إنجلترا,England,البرازيل,Brazil,1,البرازيل,Brazil,إنجلترا,England,loser,winner,0,1,-1,1,0.73715,0.18273
1944,1990,0,4,25,10,ألمانيا,home_team,3,3,0,0,6,0,مباراة ودية,ألمانيا,1,1,0.11106,0.5788,Germany,0.11106,draw,ألمانيا,Germany,أوروغواي,Uruguay,0,ألمانيا,Germany,أوروغواي,Uruguay,draw,draw,3,3,0,0,0.11106,0.5788
1944,1990,0,4,25,10,أوروغواي,away_team,3,3,0,0,6,0,مباراة ودية,ألمانيا,1,1,0.11106,0.5788,Uruguay,0.5788,draw,ألمانيا,Germany,أوروغواي,Uruguay,0,أوروغواي,Uruguay,ألمانيا,Germany,draw,draw,3,3,0,0,0.11106,0.5788
1945,1990,0,5,6,10,كوستا ريكا,home_team,0,2,-2,2,2,-2,مباراة ودية,الولايات المتحدة,1,0,0.59659,0.78917,Costa_Rica,0.59659,loser,كوستا ريكا,Costa_Rica,بولندا,Poland,2,كوستا ريكا,Costa_Rica,بولندا,Poland,loser,winner,0,2,-2,2,0.59659,0.78917
1945,1990,0,5,6,10,بولندا,away_team,0,2,-2,2,2,2,مباراة ودية,الولايات المتحدة,1,0,0.59659,0.78917,Poland,0.78917,winner,كوستا ريكا,Costa_Rica,بولندا,Poland,2,بولندا,Poland,كوستا ريكا,Costa_Rica,winner,loser,2,0,2,-2,0.59659,0.78917
1946,1990,0,5,8,10,سويسرا,home_team,1,1,0,0,2,0,مباراة ودية,سويسرا,0,1,0.20675,0.27239,Switzerland,0.20675,draw,سويسرا,Switzerland,الأرجنتين,Argentina,0,سويسرا,Switzerland,الأرجنتين,Argentina,draw,draw,1,1,0,0,0.20675,0.27239
1946,1990,0,5,8,10,الأرجنتين,away_team,1,1,0,0,2,0,مباراة ودية,سويسرا,0,1,0.20675,0.27239,Argentina,0.27239,draw,سويسرا,Switzerland,الأرجنتين,Argentina,0,الأرجنتين,Argentina,سويسرا,Switzerland,draw,draw,1,1,0,0,0.20675,0.27239
1947,1990,0,5,9,10,الولايات المتحدة,home_team,3,1,2,-2,4,2,مباراة ودية,الولايات المتحدة,0,0,0.60202,0.96808,United_States,0.60202,winner,الولايات المتحدة,United_States,بولندا,Poland,2,الولايات المتحدة,United_States,بولندا,Poland,winner,loser,3,1,2,-2,0.60202,0.96808
1947,1990,0,5,9,10,بولندا,away_team,3,1,2,-2,4,-2,مباراة ودية,الولايات المتحدة,0,0,0.60202,0.96808,Poland,0.96808,loser,الولايات المتحدة,United_States,بولندا,Poland,2,بولندا,Poland,الولايات المتحدة,United_States,loser,winner,1,3,-2,2,0.60202,0.96808
1948,1990,0,5,13,10,كندا,home_team,2,1,1,-1,3,1, كأس أميركا الشمالية,كندا,0,1,0.1754,0.02868,Canada,0.1754,winner,كندا,Canada,المكسيك,Mexico,1,كندا,Canada,المكسيك,Mexico,winner,loser,2,1,1,-1,0.1754,0.02868
1948,1990,0,5,13,10,المكسيك,away_team,2,1,1,-1,3,-1, كأس أميركا الشمالية,كندا,0,1,0.1754,0.02868,Mexico,0.02868,loser,كندا,Canada,المكسيك,Mexico,1,المكسيك,Mexico,كندا,Canada,loser,winner,1,2,-1,1,0.1754,0.02868
1949,1990,0,5,15,10,إنجلترا,home_team,1,0,1,-1,1,1,مباراة ودية,إنجلترا,1,1,0.27796,0.50913,England,0.27796,winner,إنجلترا,England,الدنمارك,Denmark,1,إنجلترا,England,الدنمارك,Denmark,winner,loser,1,0,1,-1,0.27796,0.50913
1949,1990,0,5,15,10,الدنمارك,away_team,1,0,1,-1,1,-1,مباراة ودية,إنجلترا,1,1,0.27796,0.50913,Denmark,0.50913,loser,إنجلترا,England,الدنمارك,Denmark,1,الدنمارك,Denmark,إنجلترا,England,loser,winner,0,1,-1,1,0.27796,0.50913
1950,1990,0,5,20,10,ويلز,home_team,1,0,1,-1,1,1,مباراة ودية,ويلز,0,1,0.84112,0.87548,Wales,0.84112,winner,ويلز,Wales,كوستا ريكا,Costa_Rica,1,ويلز,Wales,كوستا ريكا,Costa_Rica,winner,loser,1,0,1,-1,0.84112,0.87548
1950,1990,0,5,20,10,كوستا ريكا,away_team,1,0,1,-1,1,-1,مباراة ودية,ويلز,0,1,0.84112,0.87548,Costa_Rica,0.87548,loser,ويلز,Wales,كوستا ريكا,Costa_Rica,1,كوستا ريكا,Costa_Rica,ويلز,Wales,loser,winner,0,1,-1,1,0.84112,0.87548
1951,1990,0,5,22,10,إنجلترا,home_team,1,2,-1,1,3,-1,مباراة ودية,إنجلترا,1,1,0.12914,0.24302,England,0.12914,loser,إنجلترا,England,أوروغواي,Uruguay,1,إنجلترا,England,أوروغواي,Uruguay,loser,winner,1,2,-1,1,0.12914,0.24302
1951,1990,0,5,22,10,أوروغواي,away_team,1,2,-1,1,3,1,مباراة ودية,إنجلترا,1,1,0.12914,0.24302,Uruguay,0.24302,winner,إنجلترا,England,أوروغواي,Uruguay,1,أوروغواي,Uruguay,إنجلترا,England,winner,loser,2,1,1,-1,0.12914,0.24302
1952,1990,0,5,30,10,ألمانيا,home_team,1,0,1,-1,1,1,مباراة ودية,ألمانيا,1,1,0.24966,0.65661,Germany,0.24966,winner,ألمانيا,Germany,الدنمارك,Denmark,1,ألمانيا,Germany,الدنمارك,Denmark,winner,loser,1,0,1,-1,0.24966,0.65661
1952,1990,0,5,30,10,الدنمارك,away_team,1,0,1,-1,1,-1,مباراة ودية,ألمانيا,1,1,0.24966,0.65661,Denmark,0.65661,loser,ألمانيا,Germany,الدنمارك,Denmark,1,الدنمارك,Denmark,ألمانيا,Germany,loser,winner,0,1,-1,1,0.24966,0.65661
1953,1990,0,6,2,10,بلجيكا,home_team,3,0,3,-3,3,3,مباراة ودية,بلجيكا,1,1,0.14097,0.95088,Belgium,0.14097,winner,بلجيكا,Belgium,المكسيك,Mexico,3,بلجيكا,Belgium,المكسيك,Mexico,winner,loser,3,0,3,-3,0.14097,0.95088
1953,1990,0,6,2,10,المكسيك,away_team,3,0,3,-3,3,-3,مباراة ودية,بلجيكا,1,1,0.14097,0.95088,Mexico,0.95088,loser,بلجيكا,Belgium,المكسيك,Mexico,3,المكسيك,Mexico,بلجيكا,Belgium,loser,winner,0,3,-3,3,0.14097,0.95088
1954,1990,0,6,2,10,سويسرا,home_team,2,1,1,-1,3,1,مباراة ودية,سويسرا,0,0,0.21353,0.10253,Switzerland,0.21353,winner,سويسرا,Switzerland,الولايات المتحدة,United_States,1,سويسرا,Switzerland,الولايات المتحدة,United_States,winner,loser,2,1,1,-1,0.21353,0.10253
1954,1990,0,6,2,10,الولايات المتحدة,away_team,2,1,1,-1,3,-1,مباراة ودية,سويسرا,0,0,0.21353,0.10253,United_States,0.10253,loser,سويسرا,Switzerland,الولايات المتحدة,United_States,1,الولايات المتحدة,United_States,سويسرا,Switzerland,loser,winner,1,2,-1,1,0.21353,0.10253
1955,1990,0,6,2,10,تونس,home_team,1,1,0,0,2,0,مباراة ودية,تونس,1,1,0.16916,0.84431,Tunisia,0.16916,draw,تونس,Tunisia,إنجلترا,England,0,تونس,Tunisia,إنجلترا,England,draw,draw,1,1,0,0,0.16916,0.84431
1955,1990,0,6,2,10,إنجلترا,away_team,1,1,0,0,2,0,مباراة ودية,تونس,1,1,0.16916,0.84431,England,0.84431,draw,تونس,Tunisia,إنجلترا,England,0,إنجلترا,England,تونس,Tunisia,draw,draw,1,1,0,0,0.16916,0.84431
1956,1990,0,6,6,10,بلجيكا,home_team,1,1,0,0,2,0,مباراة ودية,بلجيكا,1,0,0.02543,0.88508,Belgium,0.02543,draw,بلجيكا,Belgium,بولندا,Poland,0,بلجيكا,Belgium,بولندا,Poland,draw,draw,1,1,0,0,0.02543,0.88508
1956,1990,0,6,6,10,بولندا,away_team,1,1,0,0,2,0,مباراة ودية,بلجيكا,1,0,0.02543,0.88508,Poland,0.88508,draw,بلجيكا,Belgium,بولندا,Poland,0,بولندا,Poland,بلجيكا,Belgium,draw,draw,1,1,0,0,0.02543,0.88508
1957,1990,0,6,8,10,الأرجنتين,home_team,0,1,-1,1,1,-1, كأس العالم,إيطاليا,1,1,0.0381,0.65839,Argentina,0.0381,loser,الأرجنتين,Argentina,الكاميرون,Cameroon,1,الأرجنتين,Argentina,الكاميرون,Cameroon,loser,winner,0,1,-1,1,0.0381,0.65839
1957,1990,0,6,8,10,الكاميرون,away_team,0,1,-1,1,1,1, كأس العالم,إيطاليا,1,1,0.0381,0.65839,Cameroon,0.65839,winner,الأرجنتين,Argentina,الكاميرون,Cameroon,1,الكاميرون,Cameroon,الأرجنتين,Argentina,winner,loser,1,0,1,-1,0.0381,0.65839
1958,1990,0,6,12,10,بلجيكا,home_team,2,0,2,-2,2,2, كأس العالم,إيطاليا,1,0,0.29058,0.22164,Belgium,0.29058,winner,بلجيكا,Belgium,كوريا الجنوبية,South_Korea,2,بلجيكا,Belgium,كوريا الجنوبية,South_Korea,winner,loser,2,0,2,-2,0.29058,0.22164
1958,1990,0,6,12,10,كوريا الجنوبية,away_team,2,0,2,-2,2,-2, كأس العالم,إيطاليا,1,0,0.29058,0.22164,South_Korea,0.22164,loser,بلجيكا,Belgium,كوريا الجنوبية,South_Korea,2,كوريا الجنوبية,South_Korea,بلجيكا,Belgium,loser,winner,0,2,-2,2,0.29058,0.22164
1959,1990,0,6,13,10,أوروغواي,home_team,0,0,0,0,0,0, كأس العالم,إيطاليا,1,1,0.18545,0.89529,Uruguay,0.18545,draw,أوروغواي,Uruguay,إسبانيا,Spain,0,أوروغواي,Uruguay,إسبانيا,Spain,draw,draw,0,0,0,0,0.18545,0.89529
1959,1990,0,6,13,10,إسبانيا,away_team,0,0,0,0,0,0, كأس العالم,إيطاليا,1,1,0.18545,0.89529,Spain,0.89529,draw,أوروغواي,Uruguay,إسبانيا,Spain,0,إسبانيا,Spain,أوروغواي,Uruguay,draw,draw,0,0,0,0,0.18545,0.89529
1960,1990,0,6,16,10,البرازيل,home_team,1,0,1,-1,1,1, كأس العالم,إيطاليا,0,1,0.05398,0.82518,Brazil,0.05398,winner,البرازيل,Brazil,كوستا ريكا,Costa_Rica,1,البرازيل,Brazil,كوستا ريكا,Costa_Rica,winner,loser,1,0,1,-1,0.05398,0.82518
1960,1990,0,6,16,10,كوستا ريكا,away_team,1,0,1,-1,1,-1, كأس العالم,إيطاليا,0,1,0.05398,0.82518,Costa_Rica,0.82518,loser,البرازيل,Brazil,كوستا ريكا,Costa_Rica,1,كوستا ريكا,Costa_Rica,البرازيل,Brazil,loser,winner,0,1,-1,1,0.05398,0.82518
1961,1990,0,6,16,10,إنجلترا,home_team,0,0,0,0,0,0, كأس العالم,إيطاليا,1,1,0.05519,0.69246,England,0.05519,draw,إنجلترا,England,هولندا,Netherlands,0,إنجلترا,England,هولندا,Netherlands,draw,draw,0,0,0,0,0.05519,0.69246
1961,1990,0,6,16,10,هولندا,away_team,0,0,0,0,0,0, كأس العالم,إيطاليا,1,1,0.05519,0.69246,Netherlands,0.69246,draw,إنجلترا,England,هولندا,Netherlands,0,هولندا,Netherlands,إنجلترا,England,draw,draw,0,0,0,0,0.05519,0.69246
1962,1990,0,6,17,10,بلجيكا,home_team,3,1,2,-2,4,2, كأس العالم,إيطاليا,1,1,0.75496,0.83836,Belgium,0.75496,winner,بلجيكا,Belgium,أوروغواي,Uruguay,2,بلجيكا,Belgium,أوروغواي,Uruguay,winner,loser,3,1,2,-2,0.75496,0.83836
1962,1990,0,6,17,10,أوروغواي,away_team,3,1,2,-2,4,-2, كأس العالم,إيطاليا,1,1,0.75496,0.83836,Uruguay,0.83836,loser,بلجيكا,Belgium,أوروغواي,Uruguay,2,أوروغواي,Uruguay,بلجيكا,Belgium,loser,winner,1,3,-2,2,0.75496,0.83836
1963,1990,0,6,17,10,كوريا الجنوبية,home_team,1,3,-2,2,4,-2, كأس العالم,إيطاليا,0,1,0.75287,0.4476,South_Korea,0.75287,loser,كوريا الجنوبية,South_Korea,إسبانيا,Spain,2,كوريا الجنوبية,South_Korea,إسبانيا,Spain,loser,winner,1,3,-2,2,0.75287,0.4476
1963,1990,0,6,17,10,إسبانيا,away_team,1,3,-2,2,4,2, كأس العالم,إيطاليا,0,1,0.75287,0.4476,Spain,0.4476,winner,كوريا الجنوبية,South_Korea,إسبانيا,Spain,2,إسبانيا,Spain,كوريا الجنوبية,South_Korea,winner,loser,3,1,2,-2,0.75287,0.4476
1964,1990,0,6,21,10,بلجيكا,home_team,1,2,-1,1,3,-1, كأس العالم,إيطاليا,1,1,0.31324,0.56565,Belgium,0.31324,loser,بلجيكا,Belgium,إسبانيا,Spain,1,بلجيكا,Belgium,إسبانيا,Spain,loser,winner,1,2,-1,1,0.31324,0.56565
1964,1990,0,6,21,10,إسبانيا,away_team,1,2,-1,1,3,1, كأس العالم,إيطاليا,1,1,0.31324,0.56565,Spain,0.56565,winner,بلجيكا,Belgium,إسبانيا,Spain,1,إسبانيا,Spain,بلجيكا,Belgium,winner,loser,2,1,1,-1,0.31324,0.56565
1965,1990,0,6,21,10,كوريا الجنوبية,home_team,0,1,-1,1,1,-1, كأس العالم,إيطاليا,0,1,0.84899,0.41221,South_Korea,0.84899,loser,كوريا الجنوبية,South_Korea,أوروغواي,Uruguay,1,كوريا الجنوبية,South_Korea,أوروغواي,Uruguay,loser,winner,0,1,-1,1,0.84899,0.41221
1965,1990,0,6,21,10,أوروغواي,away_team,0,1,-1,1,1,1, كأس العالم,إيطاليا,0,1,0.84899,0.41221,Uruguay,0.41221,winner,كوريا الجنوبية,South_Korea,أوروغواي,Uruguay,1,أوروغواي,Uruguay,كوريا الجنوبية,South_Korea,winner,loser,1,0,1,-1,0.84899,0.41221
1966,1990,0,6,24,10,البرازيل,home_team,0,1,-1,1,1,-1, كأس العالم,إيطاليا,0,1,0.12252,0.83577,Brazil,0.12252,loser,البرازيل,Brazil,الأرجنتين,Argentina,1,البرازيل,Brazil,الأرجنتين,Argentina,loser,winner,0,1,-1,1,0.12252,0.83577
1966,1990,0,6,24,10,الأرجنتين,away_team,0,1,-1,1,1,1, كأس العالم,إيطاليا,0,1,0.12252,0.83577,Argentina,0.83577,winner,البرازيل,Brazil,الأرجنتين,Argentina,1,الأرجنتين,Argentina,البرازيل,Brazil,winner,loser,1,0,1,-1,0.12252,0.83577
1967,1990,0,6,24,10,ألمانيا,home_team,2,1,1,-1,3,1, كأس العالم,إيطاليا,1,1,0.26748,0.49432,Germany,0.26748,winner,ألمانيا,Germany,هولندا,Netherlands,1,ألمانيا,Germany,هولندا,Netherlands,winner,loser,2,1,1,-1,0.26748,0.49432
1967,1990,0,6,24,10,هولندا,away_team,2,1,1,-1,3,-1, كأس العالم,إيطاليا,1,1,0.26748,0.49432,Netherlands,0.49432,loser,ألمانيا,Germany,هولندا,Netherlands,1,هولندا,Netherlands,ألمانيا,Germany,loser,winner,1,2,-1,1,0.26748,0.49432
1968,1990,0,6,26,10,إنجلترا,home_team,1,0,1,-1,1,1, كأس العالم,إيطاليا,1,1,0.97764,0.817,England,0.97764,winner,إنجلترا,England,بلجيكا,Belgium,1,إنجلترا,England,بلجيكا,Belgium,winner,loser,1,0,1,-1,0.97764,0.817
1968,1990,0,6,26,10,بلجيكا,away_team,1,0,1,-1,1,-1, كأس العالم,إيطاليا,1,1,0.97764,0.817,Belgium,0.817,loser,إنجلترا,England,بلجيكا,Belgium,1,بلجيكا,Belgium,إنجلترا,England,loser,winner,0,1,-1,1,0.97764,0.817
1969,1990,0,7,1,10,الكاميرون,home_team,2,3,-1,1,5,-1, كأس العالم,إيطاليا,1,1,0.43527,0.69853,Cameroon,0.43527,loser,الكاميرون,Cameroon,إنجلترا,England,1,الكاميرون,Cameroon,إنجلترا,England,loser,winner,2,3,-1,1,0.43527,0.69853
1969,1990,0,7,1,10,إنجلترا,away_team,2,3,-1,1,5,1, كأس العالم,إيطاليا,1,1,0.43527,0.69853,England,0.69853,winner,الكاميرون,Cameroon,إنجلترا,England,1,إنجلترا,England,الكاميرون,Cameroon,winner,loser,3,2,1,-1,0.43527,0.69853
1970,1990,0,7,4,10,ألمانيا,home_team,1,1,0,0,2,0, كأس العالم,إيطاليا,1,1,0.36297,0.29547,Germany,0.36297,draw,ألمانيا,Germany,إنجلترا,England,0,ألمانيا,Germany,إنجلترا,England,draw,draw,1,1,0,0,0.36297,0.29547
1970,1990,0,7,4,10,إنجلترا,away_team,1,1,0,0,2,0, كأس العالم,إيطاليا,1,1,0.36297,0.29547,England,0.29547,draw,ألمانيا,Germany,إنجلترا,England,0,إنجلترا,England,ألمانيا,Germany,draw,draw,1,1,0,0,0.36297,0.29547
1971,1990,0,7,8,10,ألمانيا,home_team,1,0,1,-1,1,1, كأس العالم,إيطاليا,1,1,0.48215,0.52556,Germany,0.48215,winner,ألمانيا,Germany,الأرجنتين,Argentina,1,ألمانيا,Germany,الأرجنتين,Argentina,winner,loser,1,0,1,-1,0.48215,0.52556
1971,1990,0,7,8,10,الأرجنتين,away_team,1,0,1,-1,1,-1, كأس العالم,إيطاليا,1,1,0.48215,0.52556,Argentina,0.52556,loser,ألمانيا,Germany,الأرجنتين,Argentina,1,الأرجنتين,Argentina,ألمانيا,Germany,loser,winner,0,1,-1,1,0.48215,0.52556
1972,1990,0,7,27,10,اليابان,home_team,0,2,-2,2,2,-2, كأس النخبة,الصين ,0,0,0.66701,0.02651,Japan,0.66701,loser,اليابان,Japan,كوريا الجنوبية,South_Korea,2,اليابان,Japan,كوريا الجنوبية,South_Korea,loser,winner,0,2,-2,2,0.66701,0.02651
1972,1990,0,7,27,10,كوريا الجنوبية,away_team,0,2,-2,2,2,2, كأس النخبة,الصين ,0,0,0.66701,0.02651,South_Korea,0.02651,winner,اليابان,Japan,كوريا الجنوبية,South_Korea,2,كوريا الجنوبية,South_Korea,اليابان,Japan,winner,loser,2,0,2,-2,0.66701,0.02651
1973,1990,0,8,9,10,تونس,home_team,0,0,0,0,0,0,مباراة ودية,تونس,1,0,0.77135,0.41103,Tunisia,0.77135,draw,تونس,Tunisia,المغرب,Morocco,0,تونس,Tunisia,المغرب,Morocco,draw,draw,0,0,0,0,0.77135,0.41103
1973,1990,0,8,9,10,المغرب,away_team,0,0,0,0,0,0,مباراة ودية,تونس,1,0,0.77135,0.41103,Morocco,0.41103,draw,تونس,Tunisia,المغرب,Morocco,0,المغرب,Morocco,تونس,Tunisia,draw,draw,0,0,0,0,0.77135,0.41103
